,Shipment_ID,Source_City,Destination_City,Food_Product,Vehicle_Type,Road_Type,Weather_Condition,Distance_km,Shipment_Weight_kg,Fuel_Price_INR_per_litre,Avg_Speed_kmph,Transit_Time_hours,Refrigeration_Cost_INR,Toll_Cost_INR,Driver_Cost_INR,Maintenance_Cost_INR,Total_Transportation_Cost_INR,Max_Allowable_Time_hours,Cost_per_km,Delay_Hours,Delay_Ratio,Shelf_Life_Utilization,Fuel_Cost_Index,Perishability_Risk_Index
5278,SHP05279,Patna,Bhubaneswar,Ready-to-Eat Meals,Non-Refrigerated Truck,National Highway,Rainy,1702,3619,88.1,68,70.07,4875.22,1497.6,3865.43,304.53,11564.11,67,6.794424206815512,3.069999999999993,0.0438133295276151,1.045820895522388,149946.19999999998,0.5448171125250015
5279,SHP05280,Pune,Indore,Paneer,Non-Refrigerated Truck,Urban Road,Hot,607,3761,96.59,37,21.34,13568.2,222.88,4083.87,2996.25,99115.85,47,163.28805601317958,0.0,0.0,0.4540425531914893,58630.130000000005,0.2270212765957446
5280,SHP05281,Chennai,Nagpur,Milk,Non-Refrigerated Truck,Urban Road,Rainy,730,8290,111.61,57,13.87,13184.22,4348.51,2534.39,2840.34,17631.43,49,24.15264383561644,0.0,0.0,0.2830612244897959,81475.3,0.1415306122448979
5281,SHP05282,Chandigarh,Bhopal,Fresh Vegetables,Mini Van,Urban Road,Foggy,1214,16883,101.34,47,21.57,10431.7,519.68,6570.75,3560.47,85620.57,42,70.52765238879736,0.0,0.0,0.5135714285714286,123026.76,0.2567857142857143
5282,SHP05283,Jaipur,Nagpur,Fresh Fruits,Refrigerated Truck,Urban Road,Rainy,786,14308,109.72,48,43.2,14813.56,4397.21,4256.21,723.43,84974.14,33,108.10959287531809,10.200000000000005,0.2361111111111111,1.309090909090909,86239.92,0.7726010101010101
5283,SHP05284,Lucknow,Jaipur,Fresh Fruits,Mini Van,Urban Road,Clear,2145,11435,93.51,48,18.79,11317.16,4033.94,5538.96,2577.96,115861.29,61,54.01458741258741,0.0,0.0,0.3080327868852459,200578.95,0.1540163934426229
5284,SHP05285,Mumbai,Mumbai,Milk,Non-Refrigerated Truck,State Highway,Clear,1776,13671,88.34,67,27.15,4000.57,781.01,2219.37,2971.33,57571.73,29,32.416514639639644,0.0,0.0,0.936206896551724,156891.84,0.468103448275862
5285,SHP05286,Delhi,Chandigarh,Meat,Refrigerated Truck,Urban Road,Foggy,562,10391,92.38,55,48.75,12606.67,742.84,1905.25,2546.47,91402.53,12,162.6379537366548,36.75,0.7538461538461538,4.0625,51917.56,2.408173076923077
5286,SHP05287,Ranchi,Raipur,Fish,Non-Refrigerated Truck,State Highway,Hot,845,18426,104.36,35,11.92,7865.01,3763.75,4925.67,1616.29,70101.54,53,82.9604023668639,0.0,0.0,0.2249056603773584,88184.2,0.1124528301886792
5287,SHP05288,Bhubaneswar,Mumbai,Fresh Vegetables,Refrigerated Truck,Urban Road,Clear,913,14030,111.14,55,68.28,7807.49,3968.92,2245.88,1506.53,117750.45,57,128.97092004381162,11.28,0.1652021089630931,1.1978947368421051,101470.82,0.6815484229025992
5288,SHP05289,Raipur,Pune,Curd,Mini Van,Urban Road,Clear,205,8169,98.65,57,40.2,12577.44,2003.75,4606.7,811.91,62790.27,12,306.294,28.200000000000003,0.7014925373134329,3.35,20223.25,2.0257462686567163
5289,SHP05290,Hyderabad,Bhubaneswar,Curd,Mini Van,Urban Road,Clear,1676,9109,90.81,61,36.88,8247.94,4406.8,7994.44,3894.25,113200.12,42,67.54183770883054,0.0,0.0,0.8780952380952382,152197.56,0.4390476190476191
5290,SHP05291,Nagpur,Bhopal,Fresh Vegetables,Mini Van,Urban Road,Foggy,2043,6039,104.13,63,28.69,5245.43,1152.49,4092.32,710.66,51812.35,69,25.36091532060695,0.0,0.0,0.4157971014492754,212737.59,0.2078985507246377
5291,SHP05292,Patna,Bengaluru,Meat,Mini Van,National Highway,Foggy,373,11466,90.91,66,20.71,13966.81,3131.81,1174.74,2825.09,26649.72,67,71.44697050938338,0.0,0.0,0.3091044776119403,33909.43,0.1545522388059701
5292,SHP05293,Nagpur,Bhubaneswar,Meat,Mini Van,National Highway,Clear,1838,1684,102.11,54,36.87,1566.77,2193.88,5440.11,3576.08,48375.91,38,26.319863982589773,0.0,0.0,0.9702631578947368,187678.18,0.4851315789473684
5293,SHP05294,Chennai,Ranchi,Paneer,Refrigerated Truck,State Highway,Hot,1828,18932,88.07,51,37.07,10037.77,1801.56,2812.28,3630.61,56423.26,25,30.866115973741795,12.07,0.3256002158079309,1.4828,160991.96,0.9042001079039657
5294,SHP05295,Indore,Patna,Cheese,Refrigerated Truck,State Highway,Clear,1114,5686,109.33,60,7.82,11888.79,2780.2,7584.86,3720.17,80498.01,60,72.26033213644524,0.0,0.0,0.1303333333333333,121793.62,0.0651666666666666
5295,SHP05296,Mumbai,Ahmedabad,Frozen Peas,Non-Refrigerated Truck,Urban Road,Rainy,411,814,109.15,35,61.62,1243.0,1653.28,2636.37,2741.27,75954.34,70,184.80374695863745,0.0,0.0,0.8802857142857142,44860.65,0.4401428571428571
5296,SHP05297,Chennai,Patna,Meat,Refrigerated Truck,Urban Road,Rainy,1489,7945,101.24,60,59.81,3898.36,1269.58,7528.59,782.74,26438.89,13,17.756138347884487,46.81,0.7826450426350109,4.600769230769231,150746.36,2.691707136702121
5297,SHP05298,Bhubaneswar,Delhi,Curd,Non-Refrigerated Truck,Urban Road,Hot,801,14891,86.15,30,34.45,3736.99,2794.44,1127.93,2223.9,19532.88,30,24.38561797752809,4.450000000000003,0.1291727140783745,1.1483333333333334,69006.15000000001,0.638753023705854
5298,SHP05299,Delhi,Raipur,Milk,Mini Van,Urban Road,Clear,1386,11128,93.41,69,26.9,13394.44,2731.72,7848.68,1921.97,64665.31,20,46.65606782106782,6.899999999999999,0.2565055762081784,1.345,129466.26,0.8007527881040892
5299,SHP05300,Hyderabad,Patna,Curd,Refrigerated Truck,National Highway,Hot,1351,17476,89.15,38,37.93,9929.49,4090.25,2914.1,2785.32,11800.51,22,8.734648408586233,15.93,0.4199841813867651,1.7240909090909091,120441.65,1.072037545238837
5300,SHP05301,Bengaluru,Nagpur,Cheese,Refrigerated Truck,State Highway,Rainy,371,7582,100.7,41,19.06,3645.74,3322.97,6471.43,1996.58,75910.57,64,204.61070080862532,0.0,0.0,0.2978125,37359.7,0.14890625
5301,SHP05302,Delhi,Nagpur,Fresh Vegetables,Mini Van,State Highway,Clear,2010,18621,88.05,50,4.06,13691.84,1806.03,4264.24,3342.05,75568.61,43,37.59632338308458,0.0,0.0,0.0944186046511627,176980.5,0.0472093023255813
5302,SHP05303,Delhi,Lucknow,Cheese,Mini Van,State Highway,Clear,604,1230,111.09,32,28.09,4033.6,3500.25,3593.32,1824.48,27963.25,61,46.296771523178805,0.0,0.0,0.4604918032786885,67098.36,0.2302459016393442
5303,SHP05304,Ranchi,Mumbai,Ready-to-Eat Meals,Mini Van,National Highway,Rainy,163,13314,110.5,34,5.22,10099.28,759.85,7705.99,3088.93,113650.61,14,697.2430061349693,0.0,0.0,0.3728571428571428,18011.5,0.1864285714285714
5304,SHP05305,Indore,Hyderabad,Frozen Peas,Non-Refrigerated Truck,Urban Road,Hot,51,4192,89.68,66,6.77,7060.16,1071.38,7592.82,3820.51,71031.68,40,1392.7780392156862,0.0,0.0,0.1692499999999999,4573.68,0.0846249999999999
5305,SHP05306,Ahmedabad,Raipur,Ready-to-Eat Meals,Non-Refrigerated Truck,National Highway,Hot,799,4719,105.85,42,6.0,1915.37,3014.11,5228.05,2989.5,119989.2,62,150.17421777221526,0.0,0.0,0.0967741935483871,84574.15,0.0483870967741935
5306,SHP05307,Ranchi,Bengaluru,Paneer,Refrigerated Truck,National Highway,Foggy,1234,3642,105.9,58,63.84,11422.1,2873.02,7574.94,3122.53,9942.54,67,8.057163695299838,0.0,0.0,0.9528358208955224,130680.6,0.4764179104477612
5307,SHP05308,Delhi,Bengaluru,Meat,Mini Van,State Highway,Foggy,1649,10412,96.9,57,13.77,5251.53,2745.0,6520.5,2930.34,92095.27,30,55.8491631291692,0.0,0.0,0.4589999999999999,159788.1,0.2294999999999999
5308,SHP05309,Kolkata,Patna,Paneer,Refrigerated Truck,National Highway,Foggy,622,3459,89.59,54,21.3,5720.17,3244.2,3543.37,3409.86,34488.3,70,55.447427652733126,0.0,0.0,0.3042857142857142,55724.98,0.1521428571428571
5309,SHP05310,Lucknow,Patna,Cheese,Mini Van,State Highway,Hot,132,9019,88.96,39,37.34,3611.26,940.44,7272.0,1379.34,64630.7,42,489.6265151515152,0.0,0.0,0.8890476190476191,11742.72,0.4445238095238095
5310,SHP05311,Chandigarh,Chandigarh,Ready-to-Eat Meals,Mini Van,National Highway,Clear,1083,7210,107.18,63,39.99,12161.89,4045.99,3511.1,3970.78,17067.92,12,15.759852262234531,27.99,0.6999249812453113,3.3325,116075.94,2.016212490622656
5311,SHP05312,Raipur,Bengaluru,Milk,Mini Van,State Highway,Clear,483,5583,91.61,44,12.3,2820.35,4402.06,7623.25,3244.57,22252.99,62,46.0724430641822,0.0,0.0,0.1983870967741935,44247.63,0.0991935483870967
5312,SHP05313,Pune,Delhi,Frozen Peas,Mini Van,State Highway,Foggy,667,9146,103.1,59,65.85,3664.21,2701.15,4611.48,3104.26,41605.65,65,62.37728635682159,0.8499999999999943,0.0129081245254365,1.013076923076923,68767.7,0.5129925238011798
5313,SHP05314,Indore,Chandigarh,Milk,Mini Van,Urban Road,Hot,1295,9847,110.98,42,19.71,6396.9,3487.21,6171.22,631.2,94580.52,34,73.03515057915058,0.0,0.0,0.5797058823529412,143719.1,0.2898529411764706
5314,SHP05315,Pune,Chandigarh,Milk,Non-Refrigerated Truck,State Highway,Foggy,839,18858,102.79,66,68.1,2657.94,4134.44,5459.11,1532.52,99788.71,61,118.9376758045292,7.099999999999994,0.1042584434654918,1.1163934426229507,86240.81000000001,0.6103259430442213
5315,SHP05316,Indore,Hyderabad,Milk,Refrigerated Truck,National Highway,Hot,370,8793,114.22,34,21.47,2135.65,3321.32,6134.92,1237.64,25675.97,15,69.39451351351352,6.469999999999999,0.3013507219375873,1.4313333333333331,42261.4,0.8663420276354603
5316,SHP05317,Patna,Ahmedabad,Fresh Vegetables,Mini Van,State Highway,Hot,847,6493,104.37,43,4.18,8064.52,2285.49,2263.83,714.15,20042.95,18,23.66345926800472,0.0,0.0,0.2322222222222222,88401.39,0.1161111111111111
5317,SHP05318,Mumbai,Mumbai,Meat,Non-Refrigerated Truck,National Highway,Foggy,1828,7214,94.44,39,70.09,14326.62,3479.48,7224.62,3681.76,113924.06,49,62.321695842450765,21.090000000000003,0.3008988443429876,1.4304081632653065,172636.32,0.865653503804147
5318,SHP05319,Nagpur,Patna,Meat,Non-Refrigerated Truck,State Highway,Clear,1355,17692,110.57,63,36.89,12125.78,4667.61,6756.52,2557.31,87950.23,35,64.90791881918818,1.8900000000000008,0.0512333965844402,1.054,149822.34999999998,0.5526166982922202
5319,SHP05320,Bhopal,Jaipur,Ready-to-Eat Meals,Mini Van,Urban Road,Clear,1193,12725,94.33,60,63.76,3068.09,1575.46,5416.68,3618.69,21001.87,35,17.604249790444257,28.76,0.4510664993726474,1.8217142857142856,112535.69,1.1363903925434666
5320,SHP05321,Kolkata,Patna,Milk,Mini Van,Urban Road,Hot,2160,1741,114.15,34,53.94,9020.16,4045.82,2482.96,2269.78,14327.21,22,6.632967592592593,31.94,0.5921394141638858,2.4518181818181817,246564.0,1.5219787979910335
5321,SHP05322,Nagpur,Ahmedabad,Fresh Fruits,Non-Refrigerated Truck,National Highway,Rainy,1616,7586,99.33,35,16.17,12006.65,4987.41,5011.1,3669.76,49381.21,46,30.557679455445545,0.0,0.0,0.3515217391304348,160517.28,0.1757608695652174
5322,SHP05323,Nagpur,Ranchi,Frozen Peas,Mini Van,State Highway,Rainy,1816,11107,113.6,42,61.48,2601.59,3861.85,4052.56,3726.61,17936.7,42,9.87703744493392,19.48,0.3168510084580351,1.4638095238095237,206297.6,0.8903302661337794
5323,SHP05324,Ranchi,Nagpur,Fresh Fruits,Non-Refrigerated Truck,National Highway,Rainy,701,10453,90.51,69,7.47,1687.77,1691.43,1125.94,2713.99,86727.37,40,123.71950071326675,0.0,0.0,0.18675,63447.51,0.093375
5324,SHP05325,Pune,Patna,Paneer,Mini Van,Urban Road,Foggy,1346,1892,85.34,42,38.51,13421.02,786.2,7462.2,2153.64,25899.69,57,19.24196879643388,0.0,0.0,0.6756140350877192,114867.64,0.3378070175438596
5325,SHP05326,Mumbai,Bhopal,Ready-to-Eat Meals,Non-Refrigerated Truck,National Highway,Clear,418,19070,90.88,62,21.28,4053.14,2813.72,6384.17,1120.04,61703.73,17,147.61657894736842,4.280000000000001,0.2011278195488722,1.2517647058823531,37987.84,0.7264462627156126
5326,SHP05327,Lucknow,Jaipur,Frozen Peas,Mini Van,National Highway,Rainy,521,5642,87.95,66,28.59,7719.23,758.17,7283.35,3682.14,47127.89,67,90.45660268714012,0.0,0.0,0.4267164179104477,45821.95,0.2133582089552238
5327,SHP05328,Bhubaneswar,Delhi,Cheese,Non-Refrigerated Truck,State Highway,Rainy,805,9780,107.02,52,55.48,3526.81,2415.91,5221.89,3184.81,76509.19,69,95.04247204968944,0.0,0.0,0.8040579710144927,86151.09999999999,0.4020289855072463
5328,SHP05329,Raipur,Hyderabad,Ready-to-Eat Meals,Refrigerated Truck,Urban Road,Rainy,1368,2233,92.94,50,50.47,1191.02,1816.14,3326.57,1541.37,111539.67,65,81.53484649122807,0.0,0.0,0.7764615384615384,127141.92,0.3882307692307692
5329,SHP05330,Bengaluru,Ahmedabad,Paneer,Mini Van,Urban Road,Rainy,1147,8805,104.18,37,33.93,7941.55,2483.57,4077.16,2769.15,53247.64,24,46.42340017436791,9.93,0.2926613616268788,1.41375,119494.46,0.8532056808134394
5330,SHP05331,Indore,Bhubaneswar,Paneer,Mini Van,State Highway,Foggy,928,18788,105.06,63,7.12,6808.67,1711.25,6804.92,2561.08,60022.43,12,64.6793426724138,0.0,0.0,0.5933333333333334,97495.68,0.2966666666666667
5331,SHP05332,Hyderabad,Bhubaneswar,Paneer,Non-Refrigerated Truck,State Highway,Clear,978,3087,105.65,60,6.71,11034.02,4255.49,2395.65,698.05,104520.83,28,106.87201431492842,0.0,0.0,0.2396428571428571,103325.7,0.1198214285714285
5332,SHP05333,Jaipur,Raipur,Fresh Fruits,Mini Van,State Highway,Clear,1033,9612,109.98,60,51.75,12932.52,2297.91,2060.37,3745.15,77738.27,37,75.2548596321394,14.75,0.2850241545893719,1.398648648648649,113609.34,0.8418364016190103
5333,SHP05334,Delhi,Ranchi,Meat,Refrigerated Truck,Urban Road,Clear,697,15092,89.47,49,68.52,2553.56,703.32,1703.05,321.93,11138.23,41,15.980243902439025,27.52,0.4016345592527728,1.671219512195122,62360.59,1.0364270357239471
5334,SHP05335,Patna,Bhopal,Frozen Peas,Refrigerated Truck,Urban Road,Rainy,1661,16787,86.51,64,61.61,2988.9,3299.66,1696.2,3364.09,8276.12,71,4.982612883804937,0.0,0.0,0.8677464788732394,143693.11000000002,0.4338732394366197
5335,SHP05336,Hyderabad,Kolkata,Cheese,Non-Refrigerated Truck,State Highway,Hot,256,18192,85.89,31,12.31,14278.67,3936.33,4406.22,2192.29,112194.44,31,438.25953125,0.0,0.0,0.3970967741935484,21987.84,0.1985483870967742
5336,SHP05337,Bhubaneswar,Kolkata,Fish,Non-Refrigerated Truck,National Highway,Foggy,838,9761,88.11,53,12.24,6560.26,2238.68,6153.63,3355.23,28230.21,47,33.68760143198091,0.0,0.0,0.2604255319148936,73836.18,0.1302127659574468
5337,SHP05338,Hyderabad,Nagpur,Fish,Mini Van,Urban Road,Foggy,173,5247,96.38,40,45.52,14314.23,3107.02,7232.78,2356.02,109834.14,25,634.8794219653179,20.520000000000003,0.4507908611599297,1.8208,16673.739999999998,1.135795430579965
5338,SHP05339,Bhopal,Bengaluru,Milk,Non-Refrigerated Truck,State Highway,Foggy,1807,5051,114.02,33,48.72,5407.2,2341.55,4975.33,867.03,55097.58,34,30.491189817376867,14.72,0.3021346469622331,1.4329411764705882,206034.14,0.8675379117164106
5339,SHP05340,Delhi,Ranchi,Fresh Vegetables,Refrigerated Truck,State Highway,Clear,1974,7322,95.6,55,45.92,5541.64,1164.8,4473.51,2052.66,57649.29,48,29.204300911854105,0.0,0.0,0.9566666666666668,188714.4,0.4783333333333333
5340,SHP05341,Bhopal,Nagpur,Ready-to-Eat Meals,Refrigerated Truck,National Highway,Clear,322,5007,98.59,43,64.21,10751.26,3065.62,3710.44,3551.65,119115.88,42,369.9250931677019,22.209999999999997,0.3458962778383428,1.5288095238095236,31745.98,0.9373529008239332
5341,SHP05342,Pune,Nagpur,Fresh Vegetables,Mini Van,State Highway,Foggy,523,17794,109.43,49,19.71,1906.0,3566.13,3104.71,1149.42,64207.07,36,122.76686424474188,0.0,0.0,0.5475,57231.89000000001,0.27375
5342,SHP05343,Patna,Nagpur,Fish,Refrigerated Truck,National Highway,Rainy,403,2479,112.56,65,15.72,6488.03,1396.16,1234.74,743.11,116933.77,63,290.1582382133995,0.0,0.0,0.2495238095238095,45361.68,0.1247619047619047
5343,SHP05344,Indore,Nagpur,Fish,Non-Refrigerated Truck,National Highway,Hot,2194,17434,114.14,54,66.16,6016.98,3606.47,6116.16,1833.59,78373.95,48,35.72194621695533,18.16,0.2744860943168077,1.3783333333333332,250423.16,0.8264097138250704
5344,SHP05345,Delhi,Chennai,Curd,Mini Van,Urban Road,Clear,2179,4042,109.79,68,53.11,1012.43,4327.84,1495.71,3300.7,93650.59,21,42.9787012391005,32.11,0.6045942383731877,2.529047619047619,239232.41,1.5668209287104036
5345,SHP05346,Patna,Raipur,Cheese,Mini Van,State Highway,Clear,586,14659,100.08,39,52.4,5032.96,4602.1,6306.58,2910.49,12546.52,54,21.410443686006825,0.0,0.0,0.9703703703703704,58646.88,0.4851851851851851
5346,SHP05347,Kolkata,Nagpur,Curd,Mini Van,Urban Road,Rainy,1134,15307,91.88,64,26.81,6278.38,1028.13,5996.3,3987.96,6652.68,24,5.866560846560847,2.8099999999999987,0.1048116374487131,1.1170833333333332,104191.92,0.6109474853910232
5347,SHP05348,Bhopal,Lucknow,Milk,Non-Refrigerated Truck,Urban Road,Rainy,1167,10632,102.95,34,46.7,1340.9,1003.27,7912.43,3557.07,87856.82,43,75.28433590402743,3.700000000000003,0.0792291220556745,1.086046511627907,120142.65,0.5826378168417908
5348,SHP05349,Bengaluru,Bhopal,Curd,Mini Van,Urban Road,Clear,1011,3681,90.9,33,53.42,792.04,4372.33,1139.85,934.1,63265.07,17,62.57672601384768,36.42,0.6817671284163235,3.142352941176471,91899.9,1.9120600347963967
5349,SHP05350,Mumbai,Kolkata,Ready-to-Eat Meals,Mini Van,State Highway,Rainy,807,7453,86.67,49,44.82,9198.04,3486.31,2699.95,3215.39,96870.66,30,120.03799256505576,14.82,0.3306559571619812,1.494,69942.69,0.9123279785809906
5350,SHP05351,Delhi,Chandigarh,Fresh Fruits,Refrigerated Truck,State Highway,Rainy,1838,15300,112.58,52,54.06,3484.67,823.06,1575.95,2957.07,25562.19,56,13.907611534276386,0.0,0.0,0.9653571428571428,206922.04,0.4826785714285714
5351,SHP05352,Ranchi,Patna,Milk,Refrigerated Truck,State Highway,Rainy,1369,1858,99.54,34,44.12,5757.29,2576.59,7530.1,1023.17,98858.2,25,72.21197954711468,19.12,0.4333635539437896,1.7648,136270.26,1.0990817769718948
5352,SHP05353,Hyderabad,Patna,Fresh Fruits,Mini Van,Urban Road,Hot,731,3393,100.25,58,70.78,1660.86,3846.92,4597.9,3187.23,81431.84,48,111.3978659370725,22.78,0.3218423283413393,1.4745833333333334,73282.75,0.8982128308373364
5353,SHP05354,Ranchi,Mumbai,Milk,Non-Refrigerated Truck,National Highway,Hot,901,17799,103.28,58,37.46,1963.01,1155.65,7689.83,1197.65,34230.01,50,37.9911320754717,0.0,0.0,0.7492,93055.28,0.3746
5354,SHP05355,Nagpur,Chandigarh,Curd,Non-Refrigerated Truck,Urban Road,Hot,2044,15443,98.54,61,4.85,2739.37,4569.93,2087.46,1985.37,109707.1,55,53.67274951076321,0.0,0.0,0.0881818181818181,201415.76,0.044090909090909
5355,SHP05356,Chennai,Mumbai,Fish,Non-Refrigerated Truck,National Highway,Rainy,799,4144,98.33,51,15.11,932.25,4356.6,3309.86,1326.36,116510.66,30,145.82060075093867,0.0,0.0,0.5036666666666666,78565.67,0.2518333333333333
5356,SHP05357,Patna,Bengaluru,Fresh Fruits,Non-Refrigerated Truck,State Highway,Rainy,219,16510,112.45,36,69.56,11554.56,3049.12,5472.31,1969.61,57870.64,34,264.2494977168949,35.56,0.511213341000575,2.0458823529411765,24626.55,1.2785478469708758
5357,SHP05358,Chennai,Bhopal,Frozen Peas,Refrigerated Truck,State Highway,Hot,912,1043,109.5,62,35.93,13639.26,3933.14,2927.9,1417.25,56899.59,33,62.38990131578947,2.93,0.0815474533815752,1.0887878787878789,99864.0,0.585167666084727
5358,SHP05359,Mumbai,Delhi,Milk,Non-Refrigerated Truck,Urban Road,Hot,757,13687,91.38,51,12.2,8071.07,913.99,7452.9,2738.8,70709.72,37,93.40782034346104,0.0,0.0,0.3297297297297297,69174.66,0.1648648648648648
5359,SHP05360,Delhi,Pune,Fresh Vegetables,Non-Refrigerated Truck,National Highway,Foggy,906,15760,93.75,57,14.6,12338.24,1391.13,4071.52,3267.81,87295.04,61,96.3521412803532,0.0,0.0,0.2393442622950819,84937.5,0.1196721311475409
5360,SHP05361,Jaipur,Pune,Meat,Mini Van,State Highway,Clear,969,17528,104.82,50,5.97,2465.52,3916.71,5296.59,368.86,85615.75,19,88.3547471620227,0.0,0.0,0.3142105263157894,101570.58,0.1571052631578947
5361,SHP05362,Jaipur,Lucknow,Frozen Peas,Non-Refrigerated Truck,State Highway,Hot,1684,14046,102.13,65,19.39,7014.49,2333.01,3456.92,1789.53,66184.1,61,39.301722090261286,0.0,0.0,0.3178688524590164,171986.91999999998,0.1589344262295082
5362,SHP05363,Pune,Hyderabad,Frozen Peas,Non-Refrigerated Truck,Urban Road,Foggy,1390,15679,107.98,33,71.09,2573.41,1068.88,2461.94,838.16,110624.36,13,79.58587050359712,58.09,0.8171332114221409,5.468461538461539,150092.2,3.14279737494184
5363,SHP05364,Chennai,Indore,Paneer,Non-Refrigerated Truck,Urban Road,Foggy,1724,12570,106.83,35,26.36,14931.67,1592.51,6587.25,371.66,23739.54,21,13.770034802784224,5.359999999999999,0.2033383915022761,1.2552380952380953,184174.92,0.7292882433701857
5364,SHP05365,Bhubaneswar,Bhopal,Paneer,Non-Refrigerated Truck,Urban Road,Hot,313,4332,106.26,48,21.02,1342.92,3186.61,6550.5,3937.7,27891.34,68,89.1097124600639,0.0,0.0,0.3091176470588235,33259.380000000005,0.1545588235294117
5365,SHP05366,Chandigarh,Chandigarh,Paneer,Refrigerated Truck,National Highway,Foggy,529,643,111.41,40,49.4,6937.92,397.22,6707.86,2792.84,87992.99,47,166.33835538752365,2.3999999999999986,0.0485829959514169,1.051063829787234,58935.89,0.5498234128693256
5366,SHP05367,Pune,Bhubaneswar,Cheese,Mini Van,National Highway,Hot,1009,11231,108.0,46,49.85,2127.62,911.69,3310.74,1973.51,90284.78,45,89.47946481665015,4.850000000000001,0.0972918756268806,1.1077777777777778,108972.0,0.6025348267023292
5367,SHP05368,Jaipur,Mumbai,Fish,Refrigerated Truck,State Highway,Clear,1334,3796,92.29,47,69.81,1495.61,1172.22,6979.72,1894.71,50259.29,17,37.67562968515743,52.81,0.7564818793869074,4.106470588235294,123114.86000000002,2.4314762338111007
5368,SHP05369,Delhi,Ranchi,Fresh Vegetables,Mini Van,Urban Road,Clear,1619,1571,111.19,42,53.61,11157.21,4459.87,3233.23,3411.24,39369.45,40,24.317140210006176,13.61,0.2538705465398246,1.34025,180016.61,0.7970602732699124
5369,SHP05370,Nagpur,Mumbai,Meat,Mini Van,State Highway,Clear,1169,11285,95.07,40,11.48,1661.85,4460.92,3527.99,2411.75,10291.84,58,8.803969204448247,0.0,0.0,0.1979310344827586,111136.83,0.0989655172413793
5370,SHP05371,Hyderabad,Hyderabad,Ready-to-Eat Meals,Mini Van,National Highway,Hot,1467,7048,112.33,56,71.02,847.34,1219.77,3096.05,3071.34,49483.54,38,33.73111111111111,33.02,0.4649394536750211,1.8689473684210525,164788.11,1.1669434110480368
5371,SHP05372,Pune,Delhi,Fresh Fruits,Mini Van,State Highway,Foggy,573,14386,109.73,45,55.02,14269.88,3071.3,4014.75,3705.56,33491.91,70,58.45010471204189,0.0,0.0,0.786,62875.29,0.393
5372,SHP05373,Lucknow,Chandigarh,Frozen Peas,Refrigerated Truck,State Highway,Hot,1048,2052,87.22,44,21.63,3179.1,1928.86,1185.87,3569.19,100916.39,50,96.29426526717558,0.0,0.0,0.4326,91406.56,0.2163
5373,SHP05374,Pune,Bhubaneswar,Cheese,Mini Van,Urban Road,Clear,451,4836,108.14,43,21.76,12744.35,441.66,2754.43,651.43,61293.11,47,135.9049002217295,0.0,0.0,0.4629787234042553,48771.14,0.2314893617021276
