Shipment_ID,Source_City,Destination_City,Food_Product,Vehicle_Type,Road_Type,Weather_Condition,Distance_km,Shipment_Weight_kg,Fuel_Price_INR_per_litre,Avg_Speed_kmph,Transit_Time_hours,Refrigeration_Cost_INR,Toll_Cost_INR,Driver_Cost_INR,Maintenance_Cost_INR,Total_Transportation_Cost_INR,Max_Allowable_Time_hours
SHP06336,Delhi,Kolkata,Paneer,Mini Van,State Highway,Hot,2182,18790,98.73,47,59.09,12197.79,4967.62,1082.09,1857.14,105800.33,70
SHP06337,Chennai,Chandigarh,Fresh Vegetables,Refrigerated Truck,State Highway,Rainy,1242,18044,110.92,56,62.57,9406.62,4528.93,7267.76,558.66,58516.85,21
SHP06338,Ranchi,Bhopal,Fresh Fruits,Non-Refrigerated Truck,State Highway,Hot,1778,19668,97.74,41,55.92,12340.64,515.49,3584.51,1847.37,44423.06,68
SHP06339,Kolkata,Ahmedabad,Paneer,Mini Van,Urban Road,Hot,2127,4334,105.43,64,27.26,14106.18,958.73,2342.85,3635.3,66547.09,62
SHP06340,Ranchi,Lucknow,Fresh Fruits,Mini Van,Urban Road,Rainy,1220,17880,96.66,45,54.42,7026.28,879.62,1224.73,2287.09,49309.42,29
SHP06341,Delhi,Chandigarh,Curd,Refrigerated Truck,State Highway,Foggy,137,6449,96.31,50,8.92,11295.34,975.5,7948.93,444.71,41668.23,14
SHP06342,Bengaluru,Chennai,Meat,Non-Refrigerated Truck,Urban Road,Foggy,877,10952,90.63,56,26.79,14607.82,796.89,6316.22,1683.62,17260.35,63
SHP06343,Chandigarh,Patna,Cheese,Refrigerated Truck,National Highway,Clear,640,9278,87.65,65,56.06,3597.95,662.51,4191.77,2578.34,59273.45,14
SHP06344,Bhopal,Ahmedabad,Ready-to-Eat Meals,Mini Van,Urban Road,Clear,831,3484,111.55,42,58.05,12781.49,1881.75,7061.12,1336.79,78496.03,19
SHP06345,Bengaluru,Bhubaneswar,Paneer,Refrigerated Truck,National Highway,Hot,1287,19753,90.44,37,25.68,2558.04,958.14,4192.92,994.53,96510.74,44
SHP06346,Kolkata,Delhi,Frozen Peas,Non-Refrigerated Truck,National Highway,Rainy,1849,12268,86.87,37,69.3,748.4,894.75,5815.34,2438.48,104879.99,64
SHP06347,Kolkata,Ahmedabad,Fresh Vegetables,Mini Van,National Highway,Foggy,2087,3223,102.47,45,22.58,12781.9,2717.45,7700.22,2547.86,24525.41,29
SHP06348,Kolkata,Chennai,Frozen Peas,Non-Refrigerated Truck,State Highway,Rainy,799,16090,101.38,52,48.88,14418.19,1175.22,5943.71,1998.54,49407.88,25
SHP06349,Kolkata,Delhi,Ready-to-Eat Meals,Non-Refrigerated Truck,Urban Road,Clear,1666,1504,102.03,63,63.77,967.06,229.4,2680.82,642.24,75295.12,19
SHP06350,Bhubaneswar,Ranchi,Ready-to-Eat Meals,Mini Van,National Highway,Hot,858,2275,99.04,53,41.5,12744.13,3541.38,7533.58,3033.03,78111.55,30
SHP06351,Bhubaneswar,Jaipur,Ready-to-Eat Meals,Non-Refrigerated Truck,State Highway,Clear,852,17998,89.26,50,32.05,10641.21,1777.06,1155.48,3096.5,105066.44,28
SHP06352,Ranchi,Raipur,Ready-to-Eat Meals,Non-Refrigerated Truck,Urban Road,Clear,1254,11381,85.63,42,18.38,10646.94,3737.93,7443.17,1746.41,64590.23,53
SHP06353,Jaipur,Ranchi,Fresh Fruits,Non-Refrigerated Truck,Urban Road,Foggy,2151,17496,86.39,33,17.36,7164.52,4486.79,7734.88,332.84,67674.89,57
SHP06354,Bhubaneswar,Hyderabad,Fish,Mini Van,State Highway,Rainy,214,12302,113.29,58,14.81,6547.95,4641.36,1642.66,2658.64,46298.76,37
SHP06355,Mumbai,Pune,Fresh Vegetables,Non-Refrigerated Truck,Urban Road,Foggy,1906,11269,100.96,33,34.13,5908.77,1053.16,1391.95,3918.66,115059.88,22
SHP06356,Kolkata,Ranchi,Fresh Vegetables,Refrigerated Truck,State Highway,Foggy,2050,16576,96.99,50,41.26,6036.65,3428.6,6870.75,2101.45,29577.44,13
SHP06357,Indore,Ahmedabad,Cheese,Refrigerated Truck,State Highway,Clear,1209,18287,97.32,63,61.06,14088.77,559.85,1175.8,2844.34,88456.58,50
SHP06358,Pune,Lucknow,Meat,Non-Refrigerated Truck,State Highway,Hot,526,16894,104.57,38,18.78,12328.78,2423.37,6632.7,2251.29,65151.96,23
SHP06359,Patna,Nagpur,Curd,Refrigerated Truck,Urban Road,Clear,1187,2497,96.3,54,55.35,5048.89,2248.35,3470.9,1179.06,35687.15,56
SHP06360,Pune,Chandigarh,Cheese,Refrigerated Truck,State Highway,Rainy,406,14327,108.89,50,51.2,11238.18,1175.19,1154.5,1559.13,27781.77,61
SHP06361,Raipur,Mumbai,Curd,Mini Van,State Highway,Hot,1782,8282,92.8,33,47.15,10019.01,3920.01,5499.6,3854.09,72378.08,27
SHP06362,Ranchi,Indore,Fish,Non-Refrigerated Truck,Urban Road,Foggy,1260,1054,96.02,45,27.08,12766.77,4583.82,2955.99,2502.3,10197.24,42
SHP06363,Jaipur,Bhopal,Paneer,Mini Van,National Highway,Rainy,1848,9455,113.05,54,25.62,1832.78,1438.84,2058.69,995.27,114962.06,27
SHP06364,Nagpur,Patna,Ready-to-Eat Meals,Non-Refrigerated Truck,State Highway,Rainy,596,5146,92.81,69,55.61,10652.03,1396.67,4826.5,484.25,44296.89,47
SHP06365,Raipur,Indore,Fish,Refrigerated Truck,State Highway,Rainy,908,14638,104.85,36,22.67,4051.57,1139.1,1197.55,497.12,119831.01,43
SHP06366,Bengaluru,Bhopal,Fish,Mini Van,National Highway,Rainy,91,16524,95.94,34,26.42,4003.16,3497.27,3753.9,2152.24,69406.02,25
SHP06367,Mumbai,Ahmedabad,Fish,Mini Van,Urban Road,Clear,1798,1254,99.14,69,69.63,10733.15,470.73,5320.11,688.6,40461.41,62
SHP06368,Ranchi,Ranchi,Fish,Refrigerated Truck,Urban Road,Rainy,1161,9028,86.36,50,71.9,13476.68,506.11,6080.21,3380.81,31471.47,70
SHP06369,Nagpur,Chennai,Fish,Refrigerated Truck,Urban Road,Clear,1610,12084,90.02,63,4.12,7982.44,1035.58,4617.2,1566.82,93132.51,21
SHP06370,Nagpur,Bhopal,Frozen Peas,Non-Refrigerated Truck,State Highway,Hot,1367,18000,88.06,51,50.7,7250.2,2819.68,1431.95,1720.9,11259.55,66
SHP06371,Delhi,Indore,Curd,Non-Refrigerated Truck,National Highway,Rainy,2156,4703,110.34,56,40.41,12319.05,1412.89,6344.17,1573.71,94580.28,58
SHP06372,Chennai,Mumbai,Frozen Peas,Refrigerated Truck,Urban Road,Clear,1539,3921,113.85,39,35.29,869.0,4939.0,3713.36,2279.55,77741.27,70
SHP06373,Pune,Delhi,Fish,Refrigerated Truck,National Highway,Rainy,245,7052,87.04,44,22.74,10752.43,2096.93,2265.22,3993.31,44990.86,49
SHP06374,Patna,Ahmedabad,Ready-to-Eat Meals,Mini Van,Urban Road,Hot,1817,3293,87.31,32,38.49,1313.82,2456.66,2853.41,3617.61,70509.5,41
SHP06375,Mumbai,Jaipur,Milk,Mini Van,State Highway,Foggy,1370,14445,101.57,42,35.05,4044.05,513.75,5672.26,1157.68,106860.89,15
SHP06376,Jaipur,Ahmedabad,Fresh Vegetables,Non-Refrigerated Truck,Urban Road,Hot,484,13374,100.12,55,31.29,10172.46,3586.5,2384.48,3620.77,114013.83,15
SHP06377,Bengaluru,Raipur,Curd,Mini Van,National Highway,Foggy,1805,5827,104.52,30,61.79,6012.83,3985.21,1616.81,2454.43,112436.66,27
SHP06378,Bhubaneswar,Jaipur,Ready-to-Eat Meals,Refrigerated Truck,National Highway,Clear,1365,4668,107.1,38,22.4,4780.75,1804.3,5347.37,3005.59,64149.89,20
SHP06379,Ranchi,Hyderabad,Fresh Vegetables,Refrigerated Truck,National Highway,Hot,897,11854,108.92,68,44.63,7812.53,3684.47,5521.3,2226.24,72564.03,33
SHP06380,Kolkata,Patna,Fish,Refrigerated Truck,State Highway,Clear,530,3367,89.47,55,62.77,12823.08,1292.97,4115.09,2745.41,26003.28,47
SHP06381,Indore,Bhopal,Frozen Peas,Refrigerated Truck,Urban Road,Hot,1862,17331,86.14,47,70.57,6676.99,4030.69,4535.02,1749.57,110708.85,57
SHP06382,Pune,Indore,Frozen Peas,Non-Refrigerated Truck,State Highway,Rainy,332,7902,111.67,37,44.99,8226.77,2802.7,6822.74,1343.7,12389.25,49
SHP06383,Nagpur,Bhopal,Milk,Refrigerated Truck,State Highway,Foggy,646,13617,99.09,44,39.36,2790.6,2106.68,3369.98,2162.37,60623.72,54
SHP06384,Indore,Pune,Meat,Refrigerated Truck,National Highway,Rainy,1041,3787,114.14,51,61.16,6947.3,3657.04,7045.71,2058.99,29028.65,68
SHP06385,Chennai,Bhubaneswar,Fish,Refrigerated Truck,National Highway,Clear,1958,17049,100.98,67,16.81,739.84,3149.78,7114.99,1762.92,55226.33,59
SHP06386,Bengaluru,Nagpur,Ready-to-Eat Meals,Refrigerated Truck,State Highway,Rainy,2055,17317,100.3,33,46.84,12652.95,2755.52,4584.16,3219.15,84165.23,43
SHP06387,Raipur,Chandigarh,Cheese,Non-Refrigerated Truck,State Highway,Foggy,876,15920,103.69,50,8.36,3499.1,1212.89,1116.95,2954.09,53627.86,43
SHP06388,Lucknow,Nagpur,Fresh Fruits,Non-Refrigerated Truck,Urban Road,Foggy,1915,18703,90.1,45,48.88,13838.38,4277.37,7456.82,1362.31,111425.53,71
SHP06389,Lucknow,Raipur,Cheese,Mini Van,National Highway,Foggy,339,4665,92.62,54,58.12,5686.62,2272.9,1979.33,1030.12,78615.78,19
SHP06390,Chandigarh,Mumbai,Frozen Peas,Non-Refrigerated Truck,National Highway,Foggy,613,2732,112.17,52,8.28,12620.2,2338.51,4690.41,317.67,70304.39,60
SHP06391,Raipur,Ranchi,Cheese,Non-Refrigerated Truck,National Highway,Foggy,551,14962,91.37,46,61.69,6149.48,1165.88,5705.65,3924.95,54982.36,64
SHP06392,Bengaluru,Lucknow,Curd,Non-Refrigerated Truck,Urban Road,Clear,703,639,91.99,61,12.39,2714.63,4670.59,1665.7,1601.54,45027.81,54
SHP06393,Bhopal,Ahmedabad,Frozen Peas,Mini Van,Urban Road,Rainy,1130,4751,100.3,31,15.96,7804.02,2862.0,6251.7,2565.48,107902.59,21
SHP06394,Lucknow,Bengaluru,Fish,Refrigerated Truck,National Highway,Hot,1705,11070,104.23,30,60.88,4278.53,2421.5,5291.34,3066.21,53113.56,45
SHP06395,Jaipur,Pune,Fish,Mini Van,National Highway,Rainy,516,8455,85.03,38,12.48,5183.5,4891.49,5710.51,1061.76,71712.73,35
SHP06396,Raipur,Bhopal,Curd,Refrigerated Truck,State Highway,Rainy,849,4916,98.7,55,49.82,5083.84,1956.74,2076.97,2769.48,61613.56,17
SHP06397,Delhi,Ranchi,Fresh Fruits,Non-Refrigerated Truck,State Highway,Clear,1798,14723,96.97,64,24.05,5514.67,352.16,2903.0,722.77,74260.97,65
SHP06398,Kolkata,Bengaluru,Fresh Vegetables,Refrigerated Truck,Urban Road,Clear,2077,8582,110.97,35,20.89,7722.78,1300.96,3118.11,658.06,29668.2,23
SHP06399,Kolkata,Ranchi,Curd,Mini Van,National Highway,Clear,2017,8893,110.19,38,48.21,2351.49,3783.17,2052.79,1421.2,118002.81,31
SHP06400,Bhubaneswar,Patna,Fresh Vegetables,Refrigerated Truck,State Highway,Clear,1920,13781,112.18,49,11.26,4235.71,949.53,4962.07,1485.17,48938.64,54
SHP06401,Jaipur,Jaipur,Paneer,Refrigerated Truck,State Highway,Rainy,1980,13373,110.26,55,43.07,9668.63,948.08,1536.28,965.47,35667.36,56
SHP06402,Bhubaneswar,Indore,Frozen Peas,Non-Refrigerated Truck,National Highway,Foggy,2061,18353,108.6,63,66.87,11457.68,2387.6,2796.14,2029.47,9339.46,69
SHP06403,Nagpur,Ahmedabad,Milk,Refrigerated Truck,National Highway,Foggy,2076,5396,110.77,39,61.9,4035.24,2373.45,6328.59,2584.86,101946.46,24
SHP06404,Patna,Bhopal,Fresh Fruits,Refrigerated Truck,State Highway,Clear,507,17869,90.24,59,61.88,4299.17,2407.44,2659.63,3728.21,79863.44,66
SHP06405,Hyderabad,Bengaluru,Meat,Non-Refrigerated Truck,National Highway,Hot,1304,4053,95.23,33,24.6,7431.46,1252.92,2361.6,2897.63,39271.66,23
SHP06406,Lucknow,Nagpur,Fresh Fruits,Mini Van,National Highway,Rainy,1341,5248,105.51,68,51.69,14725.92,1008.76,1990.94,2234.17,47822.07,22
SHP06407,Patna,Ranchi,Fresh Vegetables,Non-Refrigerated Truck,Urban Road,Rainy,995,15193,112.69,63,57.05,8477.86,3891.42,5319.5,2295.73,59727.34,54
SHP06408,Kolkata,Chandigarh,Paneer,Refrigerated Truck,State Highway,Hot,1836,8529,105.01,38,65.3,12295.69,3098.72,4178.23,2425.45,53258.87,49
SHP06409,Bhubaneswar,Indore,Fresh Vegetables,Non-Refrigerated Truck,State Highway,Clear,538,19933,91.24,34,21.96,13820.84,1741.55,2539.59,1365.1,53876.62,27
SHP06410,Bhubaneswar,Patna,Frozen Peas,Non-Refrigerated Truck,Urban Road,Rainy,89,2389,113.34,38,55.74,9734.81,1146.02,2427.03,3056.49,76725.78,18
SHP06411,Raipur,Indore,Fresh Vegetables,Refrigerated Truck,Urban Road,Hot,779,2328,107.81,54,19.79,8027.75,4412.64,7921.71,2718.11,102641.43,41
SHP06412,Indore,Jaipur,Ready-to-Eat Meals,Mini Van,State Highway,Foggy,797,15878,106.5,69,5.89,11585.96,855.43,1467.4,2107.73,48382.41,32
SHP06413,Pune,Delhi,Fish,Non-Refrigerated Truck,State Highway,Hot,1672,15669,107.88,32,36.76,5123.76,3002.56,6205.58,1090.94,25718.81,51
SHP06414,Ranchi,Chennai,Meat,Mini Van,National Highway,Hot,405,7697,104.77,54,56.08,14602.85,3129.09,7405.5,3445.44,8534.41,41
SHP06415,Chandigarh,Indore,Paneer,Non-Refrigerated Truck,National Highway,Clear,1665,14227,85.66,47,18.58,7392.93,4312.91,4117.58,1032.24,56600.23,54
SHP06416,Nagpur,Bhopal,Ready-to-Eat Meals,Refrigerated Truck,State Highway,Rainy,2152,11095,92.61,40,7.3,13960.25,472.7,4371.36,1030.51,29536.73,17
SHP06417,Chennai,Hyderabad,Fresh Vegetables,Refrigerated Truck,National Highway,Hot,765,14175,113.7,52,29.42,11516.94,1677.14,6971.12,841.91,29855.49,56
SHP06418,Bhubaneswar,Lucknow,Meat,Non-Refrigerated Truck,National Highway,Rainy,720,1859,93.66,63,17.8,3566.89,4837.12,1101.13,3986.63,15118.22,18
SHP06419,Lucknow,Lucknow,Fresh Fruits,Non-Refrigerated Truck,National Highway,Rainy,1212,584,108.15,63,29.98,3700.11,2930.61,2328.4,1205.67,22677.19,55
SHP06420,Hyderabad,Ranchi,Cheese,Non-Refrigerated Truck,Urban Road,Clear,450,1641,97.73,53,66.62,5572.53,2205.18,5996.71,3449.56,56577.75,59
SHP06421,Bhopal,Delhi,Ready-to-Eat Meals,Refrigerated Truck,State Highway,Foggy,279,17945,112.23,31,54.59,5894.62,1720.77,4599.83,428.46,83814.67,65
SHP06422,Lucknow,Ranchi,Cheese,Non-Refrigerated Truck,State Highway,Rainy,116,13270,101.73,42,29.36,717.47,916.25,7770.44,2917.34,56653.27,67
SHP06423,Bhubaneswar,Kolkata,Curd,Refrigerated Truck,State Highway,Clear,1171,4731,103.96,49,26.1,12909.0,1098.24,2480.87,412.15,87683.03,13
SHP06424,Ranchi,Hyderabad,Cheese,Non-Refrigerated Truck,National Highway,Clear,2057,6938,92.19,36,66.64,3986.5,3940.64,7206.51,2609.54,93832.67,38
SHP06425,Hyderabad,Mumbai,Ready-to-Eat Meals,Refrigerated Truck,National Highway,Hot,1086,17199,86.73,38,64.44,12459.16,1372.45,7999.04,1285.1,81004.08,61
SHP06426,Bhopal,Bhubaneswar,Milk,Non-Refrigerated Truck,Urban Road,Rainy,1732,4139,107.7,63,45.08,7501.68,1255.32,1008.82,554.47,7859.62,29
SHP06427,Kolkata,Lucknow,Frozen Peas,Mini Van,Urban Road,Clear,2022,15853,87.03,30,28.32,9084.48,1731.84,3019.7,1315.05,68410.32,31
SHP06428,Nagpur,Kolkata,Curd,Mini Van,State Highway,Foggy,1496,8709,106.65,37,57.88,8278.54,3830.36,7868.62,760.7,38146.27,44
SHP06429,Delhi,Delhi,Cheese,Refrigerated Truck,Urban Road,Hot,1569,648,101.66,30,49.13,14197.89,2217.62,7289.23,1114.11,104591.16,28
SHP06430,Bengaluru,Patna,Fresh Vegetables,Non-Refrigerated Truck,Urban Road,Foggy,264,5035,109.6,54,42.4,6560.62,336.5,1675.82,2842.78,109023.35,14
SHP06431,Ahmedabad,Lucknow,Ready-to-Eat Meals,Mini Van,National Highway,Clear,1217,12671,91.17,58,54.22,6137.08,2662.61,2799.56,3382.36,53388.63,31
SHP06432,Indore,Bhubaneswar,Paneer,Non-Refrigerated Truck,State Highway,Hot,952,6649,101.25,46,13.14,9416.01,1534.85,5391.97,1921.68,91268.42,43
SHP06433,Mumbai,Ranchi,Fresh Vegetables,Non-Refrigerated Truck,State Highway,Rainy,389,9710,103.43,36,67.25,6036.83,2399.22,2734.67,1843.37,48651.82,67
SHP06434,Indore,Bhopal,Fresh Fruits,Non-Refrigerated Truck,Urban Road,Hot,161,19826,87.23,64,70.16,9307.97,4439.95,3741.36,2009.21,60837.32,49
SHP06435,Bengaluru,Patna,Fresh Vegetables,Mini Van,National Highway,Hot,1051,11824,107.17,45,28.1,8799.46,1144.83,2775.05,2042.83,118021.64,24
SHP06436,Bengaluru,Mumbai,Ready-to-Eat Meals,Refrigerated Truck,Urban Road,Foggy,431,6505,96.67,50,68.38,11738.1,1825.08,3092.54,1169.08,24867.12,47
SHP06437,Bhopal,Kolkata,Milk,Mini Van,Urban Road,Rainy,1151,10807,88.87,31,58.12,14854.24,4737.13,3387.86,3959.52,74526.72,52
SHP06438,Jaipur,Delhi,Fresh Fruits,Refrigerated Truck,State Highway,Clear,135,13040,96.61,55,67.99,14671.1,3911.8,4676.41,2772.64,78366.95,51
SHP06439,Lucknow,Pune,Frozen Peas,Mini Van,National Highway,Foggy,410,17767,87.95,34,66.39,2294.65,1516.57,6458.2,3162.75,102113.16,51
SHP06440,Delhi,Chandigarh,Cheese,Non-Refrigerated Truck,Urban Road,Rainy,533,19555,111.64,34,17.66,7055.71,710.44,4853.6,1936.58,22069.88,28
SHP06441,Chennai,Lucknow,Curd,Non-Refrigerated Truck,Urban Road,Clear,523,12747,98.7,38,21.68,6624.2,4682.87,2721.58,3115.08,109035.92,33
SHP06442,Bhubaneswar,Delhi,Fresh Fruits,Non-Refrigerated Truck,National Highway,Hot,930,3062,89.14,47,21.72,3264.75,897.91,5589.73,2828.52,83105.91,26
SHP06443,Indore,Chandigarh,Cheese,Mini Van,Urban Road,Rainy,1397,18785,92.56,48,10.41,11284.14,1950.61,6825.96,3360.33,119242.72,26
SHP06444,Chennai,Lucknow,Paneer,Mini Van,State Highway,Foggy,217,11745,106.74,35,31.04,14543.9,1792.7,5544.54,463.51,66566.03,23
SHP06445,Jaipur,Nagpur,Fresh Fruits,Refrigerated Truck,Urban Road,Clear,1345,11354,108.58,56,28.66,2713.13,756.87,6600.65,467.08,77202.7,19
SHP06446,Mumbai,Nagpur,Fresh Fruits,Mini Van,State Highway,Clear,1785,11585,86.24,60,27.39,4447.57,683.91,4144.65,2406.04,26961.14,33
SHP06447,Chennai,Pune,Curd,Refrigerated Truck,State Highway,Rainy,416,887,86.8,50,27.73,12897.81,1555.44,7470.38,1701.74,51343.03,40
SHP06448,Nagpur,Chandigarh,Cheese,Mini Van,State Highway,Rainy,1598,16887,112.52,43,8.22,4926.28,1967.46,5298.79,3269.69,95311.7,62
SHP06449,Kolkata,Kolkata,Frozen Peas,Non-Refrigerated Truck,State Highway,Hot,2047,9676,94.93,45,16.65,6898.28,4850.79,5979.07,913.29,39721.41,23
SHP06450,Bhopal,Mumbai,Curd,Mini Van,State Highway,Clear,621,2927,90.8,31,24.12,11235.19,2774.55,1775.23,1227.11,113691.07,47
SHP06451,Pune,Pune,Cheese,Non-Refrigerated Truck,State Highway,Hot,896,12820,88.69,47,64.45,2327.17,4563.65,5404.02,1856.03,91601.04,20
SHP06452,Indore,Nagpur,Frozen Peas,Mini Van,Urban Road,Hot,937,17918,99.28,47,67.0,8143.53,816.72,1202.39,3607.1,30626.55,67
SHP06453,Chennai,Pune,Paneer,Refrigerated Truck,National Highway,Foggy,1966,17599,108.13,64,23.39,2090.18,1344.79,2146.18,791.0,110706.85,27
SHP06454,Jaipur,Indore,Milk,Mini Van,Urban Road,Foggy,1361,2032,100.63,43,51.2,4927.76,981.53,5890.73,3171.11,31499.84,57
SHP06455,Mumbai,Chennai,Curd,Non-Refrigerated Truck,National Highway,Rainy,218,6828,85.62,47,61.84,3935.33,2000.37,5731.25,3957.79,67437.44,36
SHP06456,Jaipur,Patna,Cheese,Mini Van,Urban Road,Rainy,1867,9869,99.52,48,38.42,11088.37,4604.01,4473.88,3075.39,73693.4,25
SHP06457,Indore,Bengaluru,Frozen Peas,Refrigerated Truck,National Highway,Rainy,974,13643,94.35,54,55.38,2684.7,1611.28,5604.34,2335.97,49538.03,45
SHP06458,Indore,Ahmedabad,Frozen Peas,Refrigerated Truck,Urban Road,Foggy,1411,2402,105.49,64,70.36,10098.0,3058.76,6737.07,2365.76,35725.83,49
SHP06459,Patna,Nagpur,Fresh Fruits,Refrigerated Truck,State Highway,Hot,2133,17805,100.71,36,15.03,8846.32,4594.64,6838.46,907.65,12076.95,37
SHP06460,Mumbai,Kolkata,Fresh Fruits,Refrigerated Truck,National Highway,Hot,1413,1193,113.96,32,8.79,10299.18,2612.72,7226.45,1924.64,103264.97,41
SHP06461,Bhubaneswar,Pune,Cheese,Mini Van,Urban Road,Foggy,2156,15347,102.94,67,47.52,13210.4,2732.96,7230.87,2261.91,24169.21,35
SHP06462,Bhopal,Pune,Fresh Vegetables,Refrigerated Truck,State Highway,Rainy,1564,9358,103.97,41,38.58,8244.77,2852.05,4956.22,2144.0,33433.92,63
SHP06463,Nagpur,Bhubaneswar,Paneer,Mini Van,Urban Road,Rainy,1812,18135,100.61,45,24.17,10948.79,1545.44,3470.64,712.95,100609.04,31
SHP06464,Bengaluru,Nagpur,Ready-to-Eat Meals,Mini Van,National Highway,Hot,1233,16985,94.33,49,66.33,12165.99,2208.25,1002.03,861.44,43390.64,29
SHP06465,Lucknow,Ahmedabad,Ready-to-Eat Meals,Mini Van,Urban Road,Clear,1441,13045,103.92,34,61.52,10586.59,4267.74,7518.78,1231.92,78521.23,56
SHP06466,Indore,Indore,Frozen Peas,Refrigerated Truck,Urban Road,Clear,1036,16842,94.99,60,21.98,5126.44,2118.75,2381.62,2229.72,72096.51,29
SHP06467,Lucknow,Lucknow,Frozen Peas,Refrigerated Truck,State Highway,Clear,393,2300,106.52,53,56.65,14441.22,2210.65,6830.37,894.32,95713.38,58
SHP06468,Chandigarh,Nagpur,Milk,Mini Van,State Highway,Clear,2019,571,92.11,53,60.33,1380.75,756.83,2755.09,1331.59,79529.35,32
SHP06469,Mumbai,Jaipur,Fish,Mini Van,State Highway,Rainy,684,15195,96.03,45,26.12,5898.44,2424.99,3252.74,1565.55,49401.29,30
SHP06470,Bengaluru,Hyderabad,Frozen Peas,Mini Van,National Highway,Foggy,1287,17767,102.51,68,10.74,12409.02,599.24,2445.09,2776.72,102107.08,12
SHP06471,Pune,Bengaluru,Fresh Vegetables,Non-Refrigerated Truck,State Highway,Foggy,213,3549,103.85,57,61.83,5573.65,1482.75,6430.35,1533.32,78938.56,50
SHP06472,Hyderabad,Delhi,Paneer,Non-Refrigerated Truck,National Highway,Clear,331,4403,105.06,34,10.58,8415.92,4901.44,4048.08,2881.22,56820.85,58
SHP06473,Chennai,Delhi,Ready-to-Eat Meals,Refrigerated Truck,State Highway,Foggy,1435,7908,106.01,42,36.55,2450.13,4543.71,7733.22,858.71,47147.79,58
SHP06474,Bhopal,Raipur,Paneer,Non-Refrigerated Truck,State Highway,Hot,1228,18317,94.55,44,17.22,12924.53,3182.3,6668.11,1349.56,74765.56,21
SHP06475,Chennai,Chandigarh,Curd,Mini Van,State Highway,Clear,1409,10394,111.78,33,67.07,14001.83,3621.52,4965.29,1865.48,7235.74,62
SHP06476,Hyderabad,Indore,Frozen Peas,Mini Van,State Highway,Rainy,1378,6147,85.9,43,11.28,14768.3,1340.49,6481.73,1282.59,91303.26,12
SHP06477,Chandigarh,Chennai,Fresh Vegetables,Refrigerated Truck,National Highway,Clear,2143,7190,90.65,56,11.95,1617.87,891.29,6896.64,980.66,89538.89,47
SHP06478,Raipur,Hyderabad,Cheese,Refrigerated Truck,National Highway,Hot,1321,14602,87.1,39,51.72,3387.87,2844.71,7419.74,3897.55,59013.63,19
SHP06479,Lucknow,Chandigarh,Fresh Fruits,Non-Refrigerated Truck,National Highway,Foggy,1286,3711,105.15,52,17.98,7677.37,4510.52,1559.77,2728.66,49413.17,40
SHP06480,Indore,Bhopal,Frozen Peas,Mini Van,State Highway,Foggy,1483,8619,93.21,66,13.0,4452.89,4195.24,6608.19,378.3,97302.67,39
SHP06481,Raipur,Chandigarh,Frozen Peas,Refrigerated Truck,State Highway,Foggy,2051,17191,90.97,57,15.44,9818.05,3027.95,2287.37,991.8,23028.13,53
SHP06482,Kolkata,Ahmedabad,Fresh Vegetables,Refrigerated Truck,State Highway,Rainy,1906,13574,99.42,42,44.52,12758.8,4926.55,7413.01,2742.44,90135.74,41
SHP06483,Mumbai,Lucknow,Fish,Non-Refrigerated Truck,National Highway,Clear,1582,10581,103.57,65,19.14,2342.53,1390.46,2315.13,1611.14,8090.88,43
SHP06484,Chandigarh,Mumbai,Paneer,Refrigerated Truck,Urban Road,Rainy,2099,10673,103.58,61,29.65,546.24,3880.81,2204.7,2184.66,109435.49,61
SHP06485,Pune,Nagpur,Fresh Vegetables,Non-Refrigerated Truck,Urban Road,Hot,791,4987,101.72,66,61.78,14909.09,1561.6,4457.27,3258.86,114512.62,68
SHP06486,Mumbai,Ranchi,Meat,Mini Van,Urban Road,Rainy,1920,14438,114.76,30,15.95,7031.33,4877.35,7000.84,728.37,88073.54,16
SHP06487,Bhubaneswar,Raipur,Meat,Non-Refrigerated Truck,National Highway,Clear,1777,16970,110.81,33,60.19,1492.57,1470.03,1613.8,2672.34,90991.78,61
SHP06488,Kolkata,Chandigarh,Meat,Refrigerated Truck,Urban Road,Foggy,1393,1365,92.17,30,56.73,9033.24,1954.69,1419.3,2112.26,47111.82,60
SHP06489,Ahmedabad,Mumbai,Fish,Non-Refrigerated Truck,National Highway,Foggy,917,12440,107.76,47,60.52,11421.38,2486.72,6354.84,1135.33,105976.64,32
SHP06490,Nagpur,Bengaluru,Fresh Vegetables,Non-Refrigerated Truck,National Highway,Foggy,1545,8844,102.08,42,27.6,12118.03,1744.1,6877.15,1492.25,39940.08,47
SHP06491,Indore,Ranchi,Milk,Mini Van,State Highway,Foggy,138,19595,87.12,54,36.12,8754.71,1522.62,4198.36,404.77,70236.98,43
SHP06492,Bhubaneswar,Ranchi,Frozen Peas,Non-Refrigerated Truck,State Highway,Rainy,1978,1117,86.49,50,52.08,10352.96,2458.22,5531.24,3931.01,90080.29,20
SHP06493,Chandigarh,Mumbai,Frozen Peas,Refrigerated Truck,National Highway,Clear,1088,11029,108.99,44,6.55,7405.77,4118.92,1905.13,772.92,72242.72,63
SHP06494,Ahmedabad,Ranchi,Meat,Refrigerated Truck,Urban Road,Clear,1847,10210,101.35,39,49.14,9486.47,3913.82,5175.57,3061.56,61754.18,45
